longitude,latitude,timestamp,osm_way_id
-81.3635033,28.6275639,2022-01-31 22:04:52,1009915730
-81.3634319,28.6275585,2022-02-07 22:19:35,1009915730
-81.3634239,28.6275446,2022-02-18 23:11:15,1009915730
-81.4576299,28.5522123,2022-01-29 23:33:01,1010136895
-81.4572971,28.5522302,2022-01-29 23:33:06,1010136895
-81.4188854,28.6618505,2022-01-31 21:05:13,1010158876
-81.4188943,28.6623726,2022-01-31 21:05:18,1010158876
-81.4188987,28.6625028,2022-01-31 21:05:19,1010158877
-81.418912,28.6629204,2022-01-31 21:05:22,1010158878
-81.4189188,28.6632029,2022-01-31 21:05:24,1010158879
-81.4189266,28.6636115,2022-01-31 21:05:27,1010158880
-81.4189174,28.6638827,2022-01-31 21:05:29,1010158881
-81.36094353369565,28.627071539130434,2022-02-01 21:53:08,101031360
-81.36561828148147,28.635692996296296,2022-02-03 14:41:11,101066376
-81.36916375906736,28.630898782901557,2022-02-10 14:44:22,101079761
-81.3638653,28.579992825925924,2022-01-31 01:32:05,10111470
-81.36567158461538,28.631738776923076,2022-01-31 22:00:22,101181399
-81.39654487142857,28.631721228571426,2022-02-08 22:46:36,1011819792
-81.38112112512077,28.630614260869567,2022-02-02 21:33:12,1012082720
-81.36078623087248,28.62750284228188,2022-02-04 14:35:44,1012109108
-81.39698246,28.631652926666664,2022-01-31 21:48:42,1012176914
-81.38349953333334,28.631154344444443,2022-02-02 14:39:55,1012180630
-81.3859609,28.5224843,2022-02-19 23:13:47,1012378814
-81.38596059999999,28.5237148,2022-02-19 23:13:52,1012378814
-81.3759769,28.5747718,2022-02-13 19:10:44,1012382563
-81.37601889999999,28.574723,2022-02-15 23:40:20,1012382563
-81.376014,28.5748617,2022-02-20 19:41:13,1012382563
-81.3826254,28.5538079,2022-02-15 00:18:53,1012383774
-104.9342347,39.7803138,2022-02-21 04:48:23,1012673551
-104.9357983,39.7803265,2022-02-21 04:48:28,1012673551
-81.33594634545454,28.62482776363636,2022-02-05 16:50:41,1012841738
-81.36559268196721,28.633702583606556,2022-02-08 22:50:58,101303925
-81.3782119,28.5894447,2022-02-13 19:09:38,1013614015
-81.37826129999999,28.5894839,2022-02-15 00:12:20,1013614015
-81.3782056,28.589435,2022-02-15 00:12:25,1013614015
-81.37836039999999,28.5895676,2022-02-19 20:36:30,1013614015
-81.3819876,28.5382383,2022-02-19 23:15:26,1013614016
-81.39641286285715,28.631672117142855,2022-02-08 22:46:37,1013962521
-81.32939969062501,28.62513994375,2022-02-03 23:12:40,101400009
-104.95468831666666,39.780352199999996,2022-02-21 04:28:01,1014008372
-81.36159660526316,28.62758437368421,2022-02-01 14:51:17,1014363506
-81.39781770526315,28.63204440526316,2022-02-02 14:41:14,1014481518
-81.39686518,28.631598813333333,2022-01-31 21:48:43,1014676764
-81.37098514347826,28.634877056521738,2022-02-11 23:00:27,1015129025
-81.39628085428572,28.631623005714285,2022-02-08 22:46:38,1016105249
-81.4157444,28.6094349,2022-02-15 01:42:21,1016153547
-81.4151727,28.610076,2022-02-15 01:42:26,1016153547
-81.4155833,28.6095961,2022-02-21 01:18:32,1016153547
-81.4155196,28.60966,2022-02-21 01:18:37,1016153547
-81.4155158,28.6096655,2022-02-21 01:18:42,1016153547
-81.4155172,28.6096655,2022-02-21 01:18:47,1016153547
-81.4155188,28.6096685,2022-02-21 01:18:52,1016153547
-81.4155167,28.6096717,2022-02-21 01:18:57,1016153547
-81.415515,28.6096758,2022-02-21 01:19:02,1016153547
-81.41551539999999,28.6096806,2022-02-21 01:19:07,1016153547
-81.4155153,28.6096811,2022-02-21 01:19:12,1016153547
-81.41546799999999,28.609732,2022-02-21 01:19:17,1016153547
-81.415286,28.6099493,2022-02-21 01:19:22,1016153547
-81.4184214,28.606044,2022-02-15 01:41:58,1016153548
-81.41840549999999,28.6058411,2022-02-15 01:41:57,1016153549
-81.38121368695651,28.630621926086956,2022-02-02 21:33:11,1016343295
-81.36920097720207,28.630933048704666,2022-02-10 14:44:23,101666966
-81.39674790000001,28.6315447,2022-01-31 21:48:44,1017176614
-81.353645352,28.55314671,2022-02-15 23:52:37,101770732
-81.34467046912752,28.62590255771812,2022-02-04 14:33:31,101804255
-81.36566947065869,28.632638486826345,2022-01-31 01:23:25,101807389
-121.770056,38.5463263,2022-02-21 21:05:39,1018198045
-121.7698788,38.546302,2022-02-22 01:58:50,1018198045
-81.39614884571428,28.63157389428571,2022-02-08 22:46:39,1018247978
-104.9373395,39.7803562,2022-02-21 04:48:33,1018425253
-81.3393411752,28.6585352064,2022-01-31 02:38:09,101878176
-81.36383915,28.579930024074073,2022-01-31 01:32:06,10188337
-81.38341298888889,28.631142140740742,2022-02-02 14:39:54,1018918381
-81.36090740201342,28.627514874496647,2022-02-04 14:35:45,1018953506
-81.38232452,28.630997253333334,2022-02-10 14:46:57,1019182318
-81.33398601428571,28.624968728571428,2022-02-01 22:38:14,1019524769
-81.39663062,28.631490586666665,2022-01-31 21:48:45,1019676463
-81.36566106341463,28.6313927,2022-02-07 22:16:35,101989722
-81.2840613,28.6228454,2022-02-07 00:01:04,1020257047
-81.2847815,28.6233831,2022-02-07 00:01:09,1020257047
-81.2856313,28.6237488,2022-02-07 00:01:14,1020257047
-81.2865517,28.6239201,2022-02-07 00:01:19,1020257047
-81.2874569,28.6239089,2022-02-07 00:01:24,1020257047
-81.28837,28.623859,2022-02-07 00:01:29,1020257047
-81.2893005,28.6238134,2022-02-07 00:01:34,1020257047
-81.2901682,28.6237857,2022-02-07 00:01:39,1020257047
-81.2910336,28.6237731,2022-02-07 00:01:44,1020257047
-81.2920175,28.6237726,2022-02-07 00:01:49,1020257047
-81.2931283,28.623765,2022-02-07 00:01:54,1020257047
-81.2942586,28.6237541,2022-02-07 00:01:59,1020257047
-81.2841183,28.6226811,2022-02-06 23:58:00,1020257048
-81.283567,28.6219251,2022-02-06 23:58:05,1020257048
-81.2832334,28.621106,2022-02-06 23:58:10,1020257048
-81.2829578,28.6203435,2022-02-06 23:58:15,1020257048
-81.2827136,28.6196498,2022-02-06 23:58:20,1020257048
-81.2824734,28.6189487,2022-02-06 23:58:25,1020257048
-81.2821985,28.6181776,2022-02-06 23:58:30,1020257048
-84.4117495,33.9649633,2022-02-21 17:12:25,1020288961
-84.41174439999999,33.9647875,2022-02-21 17:12:26,1020288962
-84.4117383,33.9639037,2022-02-21 17:12:31,1020288962
-84.4117387,33.962999,2022-02-21 17:12:36,1020288962
-84.4117478,33.9620628,2022-02-21 17:12:41,1020288962
-84.4117521,33.9611293,2022-02-21 17:12:46,1020288962
-84.41179249999999,33.9602098,2022-02-21 17:12:51,1020288962
-84.4118324,33.9592495,2022-02-21 17:12:56,1020288962
-84.4118453,33.9582744,2022-02-21 17:13:01,1020288962
-84.4118554,33.9573374,2022-02-21 17:13:06,1020288962
-84.4118659,33.9564548,2022-02-21 17:13:11,1020288962
-84.4118814,33.9555542,2022-02-21 17:13:16,1020288962
-84.4115565,33.9650511,2022-02-21 18:47:19,1020288963
-84.4115532,33.9652093,2022-02-21 18:47:20,1020288964
-81.39601683714285,28.63152478285714,2022-02-08 22:46:40,1020390706
-81.31077359999999,28.5574615,2022-02-16 02:08:45,1020507359
-81.31076039999999,28.558103,2022-02-16 02:08:50,1020507359
-81.310773,28.558738,2022-02-16 02:08:55,1020507360
-81.3107787,28.5592224,2022-02-16 02:08:59,1020507361
-81.31078769999999,28.5598018,2022-02-16 02:09:04,1020507361
-81.31079369999999,28.5603031,2022-02-16 02:09:09,1020507361
-81.31079849999999,28.5607143,2022-02-16 02:09:14,1020507361
-81.31079919999999,28.5607863,2022-02-16 02:09:15,1020507362
-81.3108012,28.5610778,2022-02-16 02:09:20,1020507362
-81.3108019,28.5612328,2022-02-16 02:09:25,1020507362
-81.310801,28.5612466,2022-02-16 02:09:30,1020507362
-81.31079919999999,28.5612462,2022-02-16 02:09:35,1020507362
-81.3107971,28.5612449,2022-02-16 02:09:40,1020507362
-81.31079629999999,28.5612442,2022-02-16 02:09:45,1020507362
-81.3107966,28.5612442,2022-02-16 02:09:50,1020507362
-81.3107969,28.5612484,2022-02-16 02:09:55,1020507362
-81.3108014,28.5614081,2022-02-16 02:10:00,1020507362
-81.38130624879227,28.63062959130435,2022-02-02 21:33:10,1020603869
-81.3391339,28.6686147,2022-01-31 02:36:44,1020762232
-81.3391829,28.6684526,2022-01-31 02:36:45,1020762233
-81.3394367,28.667606,2022-01-31 02:36:50,1020762233
-81.3396948,28.666739,2022-01-31 02:36:55,1020762233
-81.3396428,28.6668471,2022-02-16 22:27:40,1020762233
-81.3397726,28.6665255,2022-02-16 22:27:45,1020762233
-81.3399537,28.6659124,2022-02-16 22:27:50,1020762233
-81.3402077,28.6651516,2022-02-16 22:27:55,1020762233
-81.37085833623189,28.634941497101448,2022-02-11 23:00:28,1020996557
-104.8406955,39.7733913,2022-02-21 04:34:08,1021047331
-81.36506696666666,28.633720466666666,2022-02-03 22:59:11,102196533
-81.39651334,28.631436473333334,2022-01-31 21:48:46,1022176313
